school_id,lat,lon,county_fips,match
A1500377,,,,No_Match
A0700172,37.800586890456,-122.206569132773,06001,Match
00073294,37.457609946857,-122.182921370129,06081,Match
00074141,36.21681497287,-119.346511201371,06107,Match
BB130032,,,,No_Match
A1992179,37.547709497283,-122.31190672205,06081,Match
00077652,38.292614801853,-122.464427990002,06097,Match
00075473,33.883489861402,-117.898389721396,06059,Match
A2390053,34.41696392114,-119.695631604264,06083,Match
A0300043,31.001619159751,-87.49073782107,01053,Match
A0500501,36.982026721214,-121.969449716406,06087,Match
A0500507,37.722691813501,-121.07782126769,06099,Match
00031414,33.504579561759,-112.073690161851,04013,Match
A1900032,,,,No_Match
BB980124,,,,No_Match
A1100240,38.269153218745,-122.025021429254,06095,Match
A2390056,37.454258723874,-122.24347315226,06081,Match
BB060090,33.979721682397,-118.339307049566,06037,Match
BB120241,34.591560882988,-118.147598475731,06037,Match
A9101077,37.412454737739,-122.105346289433,06085,Match
A0770032,34.513643058806,-85.833412497077,01049,Match
00080814,34.46322836615,-119.181467400764,06111,Match
A1500364,37.268310674966,-121.914716670542,06085,Match
A1100257,33.946415763474,-116.831371002883,06065,Match
A1500366,37.322790967296,-122.054609654846,06085,Match
A2370429,32.746287803266,-117.246332533059,06073,Match
00073283,37.447948990588,-122.190032860386,06081,Match
A0500515,33.923962444303,-118.306776551982,06037,Match
A2390042,37.286303839041,-121.970394689708,06085,Match
A0500513,,,,No_Match
A1399004,36.119817272799,-94.120875697954,05143,Match
A0300057,33.37486148714,-111.992347581936,04013,Match
A2390049,33.873754822287,-117.748420466682,06059,Match
A1900064,33.832404206008,-86.247685515271,01115,Match
BB180323,37.32280276892,-122.015856878671,06085,Match
BB120212,34.09084813962,-117.711723696993,06037,Match
A1100253,33.877395075538,-118.387423133286,06037,Match
A1900065,34.805020476591,-87.664073509873,01077,Match
A9100194,35.400422711745,-94.384964487486,05131,Match
A2390047,37.557763302132,-122.336470338272,06081,Match
A0770034,,,,No_Match
A0770041,33.740465242636,-87.078551016866,01127,Match
BB180318,37.452010603841,-122.125345858868,06085,Match
A0700154,38.544741303243,-121.39188671279,06067,Match
A1500353,33.79248747296,-118.32406476338,06037,Match
A1100265,33.685266519972,-117.953912680206,06059,Match
00073272,37.606766174753,-122.400685344219,06081,Match
00071093,33.861598992047,-118.117178605597,06037,Match
00000714,32.342204867673,-86.216987269758,01101,Match
A2390030,34.72930224915,-92.315201481411,05119,Match
BB980108,34.141510678557,-118.39456405991,06037,Match
A9704725,33.786009857018,-117.868571959528,06059,Match
K9300199,33.961171698433,-118.026647246657,06037,Match
A2370444,34.021332637787,-117.85664100896,06037,Match
A2390032,35.304942316886,-119.123961276758,06029,Match
A9704722,37.876549059483,-122.282853384602,06001,Match
BB960519,34.270106257111,-118.60630634933,06037,Match
K9500656,36.092636227297,-94.157234300566,05143,Match
A0770049,,,,No_Match
A9101052,33.675366984641,-117.878246525223,06059,Match
00086587,39.133108513765,-123.166330394723,06045,Match
BB180316,37.45063324743,-122.124090451464,06085,Match
00087434,34.19805685346,-118.614729011778,06037,Match
A1900051,34.839261697211,-86.706916374488,01089,Match
A9101056,33.856532280877,-117.57160215403,06065,Match
A0750006,32.755248937089,-117.128621016491,06073,Match
00095059,36.544516249651,-119.376847578732,06107,Match
BB020437,32.647175121241,-117.086488227904,06073,Match
A1900091,,,,No_Match
A0750003,33.053234304379,-117.261404101494,06073,Match
A0750009,37.457666414237,-121.911599600661,06085,Match
BB910290,34.205739136662,-118.203605183321,06037,Match
BB220053,33.931427762698,-118.113295969083,06037,Match
00077222,32.705190003568,-117.083410274648,06073,Match
BB220052,34.021643447113,-118.399725097709,06037,Match
A9100177,36.408428148912,-93.744977711851,05015,Match
A2370498,37.435222841111,-121.900944241278,06085,Match
A0300076,32.676798591016,-114.645721917772,04027,Match
A0300075,33.458743440137,-112.04262382403,04013,Match
A0300079,35.284404405667,-93.131771627015,05115,Match
00031469,33.546787406765,-112.181122490875,04013,Match
A2370490,36.563022493338,-121.922774407604,06053,Match
A1900086,33.429613829987,-111.617144597839,04013,Match
A1592001,30.6615589491,-88.13592360353,01097,Match
00071923,33.957855717459,-118.27393471948,06037,Match
A1900088,31.481845373754,-110.284614616805,04003,Match
02157923,34.237923554112,-118.26197316846,06037,Match
A1592002,32.423932166873,-87.048091937053,01047,Match
A0300071,33.639963362895,-111.870926699744,04013,Match
BB910284,34.111428391974,-118.243475313029,06037,Match
A1100200,38.420990983187,-122.846120101731,06097,Match
BB200034,34.025610221086,-118.154471443903,06037,Match
00075032,37.882270535537,-122.112557360431,06013,Match
00077696,38.447437928185,-122.688069410146,06097,Match
00077211,32.743240529981,-117.12990585764,06073,Match
A2390096,38.378956708333,-122.741375154097,06097,Match
BB200028,33.977886104266,-118.419443186261,06037,Match
BB220056,,,,No_Match
A2390099,34.188725678813,-119.221327261466,06111,Match
A2370029,33.462630271898,-86.777591577171,01073,Match
A0300088,34.483711972799,-93.117385099323,05051,Match
00031458,33.531129580091,-112.15267576484,04013,Match
00071912,34.075274736457,-118.444785264918,06037,Match
A0900202,38.496412775291,-122.750282376455,06097,Match
A0900200,37.706126727982,-122.089735928078,06001,Match
A1900073,,,,No_Match
02012397,37.729113713514,-122.419425247497,06075,Match
A0507103,33.465771585564,-112.087367258229,04013,Match
A0700127,34.18913887171,-119.034085756169,06111,Match
00080858,37.791792224874,-122.44034707585,06075,Match
A0770071,33.4287291287,-86.737702141654,01073,Match
A9302420,40.842061686835,-124.064103282021,06023,Match
BB200022,34.738058114766,-112.027397481898,04025,Match
00079864,,,,No_Match
A0700120,34.218886737987,-119.005921651891,06111,Match
A9302423,,,,No_Match
A9302424,34.105773227726,-117.670144895387,06071,Match
00075021,37.663530566759,-122.116629318052,06001,Match
00077685,38.490727282813,-122.740071012729,06097,Match
00031491,33.324832627222,-111.876472390806,04013,Match
A9100155,30.668042440978,-88.20887512755,01097,Match
A2300525,33.985827222318,-118.068160453206,06037,Match
A9704756,37.916353017366,-122.505183104344,06041,Match
A1992166,33.546356146543,-86.548182045241,01073,Match
A0300097,34.753495886281,-92.288790857433,05119,Match
A9101489,32.952944233582,-117.264168932265,06073,Match
BB180362,39.116125609473,-121.627312878904,06101,Match
A2300521,,,,Tie
01899977,32.957462445782,-117.229253934972,06073,Match
A2300522,33.684474740607,-117.847400908299,06059,Match
01897313,39.505005395099,-121.515022991918,06007,Match
BB200014,34.592774864771,-112.470692887896,04025,Match
00031006,32.177860302901,-110.977639479677,04019,Match
A0300090,36.358472837115,-94.287901660678,05007,Match
BB945343,34.087402522542,-118.090726152881,06037,Match
A9100150,30.663745717033,-88.16785233723,01097,Match
K9300160,33.979039808412,-118.385519723137,06037,Match
A2370475,33.696813840684,-117.700737656752,06059,Match
A9101485,37.47353516554,-122.203570646364,06081,Match
A0750017,37.278618308015,-121.869385609537,06085,Match
A0700117,37.977647617622,-122.015444899435,06013,Match
A1500395,37.668354979718,-122.424233429893,06081,Match
02011054,38.577882520002,-121.409274355073,06067,Match
A1100221,34.072354624315,-117.400753153572,06071,Match
02001272,33.197683938862,-87.508158111396,01125,Match
00074163,36.604222248393,-119.44532473882,06019,Match
A9302413,33.79975046199,-118.141121799334,06037,Match
BB220086,33.469940140424,-117.689942153574,06059,Match
00001605,34.705222714199,-86.558412834931,01089,Match
A1500392,,,,No_Match
00075495,33.829763887249,-118.041383715748,06059,Match
A2300514,33.726742571325,-117.780964397465,06059,Match
BB220077,34.696771364239,-118.160782209911,06037,Match
A1970384,34.102242888965,-118.299511489076,06037,Match
A9302409,34.115392262518,-118.261627141311,06037,Match
A1992154,33.907159175812,-118.125258108555,06037,Match
A2370489,34.065434256354,-118.116875917866,06037,Match
A9101017,35.38174822383,-119.116993098029,06029,Match
00068739,34.022052761358,-118.400041633992,06037,Match
00095092,39.246951592918,-121.054143105232,06057,Match
A9101492,34.12613056034,-118.477341662731,06037,Match
A2300518,33.857183797324,-117.98779768804,06059,Match
A0750013,37.300921246431,-121.913230562401,06085,Match
A0770089,31.542049330386,-87.915068635534,01025,Match
A1900095,33.393041652274,-111.894080273794,04013,Match
A9100165,34.761181198167,-92.411435643429,05119,Match
02012375,37.714375372437,-122.477536082837,06075,Match
A1700437,38.830936154757,-121.168693955654,06061,Match
01899081,38.00753496182,-122.555895069685,06041,Match
00080439,37.271416199778,-122.014541577172,06085,Match
00047854,34.756012183918,-92.343728301413,05119,Match
AA001586,34.538583493109,-92.641212108252,05125,Match
A2300185,37.746220010377,-122.412561598566,06075,Match
A2300183,33.772401317744,-118.374465920806,06037,Match
00001616,33.516991682528,-86.754042478765,01073,Match
00075087,37.947385330014,-122.321723875211,06013,Match
A2300181,34.172397599052,-118.977488678217,06111,Match
00078598,38.609839861852,-121.332833242065,06067,Match
00077266,32.97499026508,-115.534895231967,06025,Match
BB220002,33.538417164381,-112.036261843516,04013,Match
K9300145,34.050720415311,-118.351621057156,06037,Match
BB220003,33.482778321053,-112.038100237255,04013,Match
A9101468,32.743552153824,-117.086015139917,06073,Match
K9300140,33.924049072452,-118.301036075379,06037,Match
01900601,37.477592069431,-122.151857932781,06081,Match
02113067,34.17875991602,-86.818765287421,01043,Match
BB220005,33.510022166864,-112.009765134369,04013,Match
BB040091,34.207552223275,-118.230346870561,06037,Match
A1500303,33.858153857417,-117.586589152955,06065,Match
A9100130,33.643472521464,-85.769277996965,01015,Match
A0307062,,,,No_Match
A0307063,,,,No_Match
A1700433,37.781355867063,-122.408117358503,06075,Match
A0307064,,,,No_Match
00068783,34.141537450104,-118.252501846667,06037,Match
00080428,36.530896974879,-121.834247824621,06053,Match
00095944,37.947692287916,-122.089071623742,06013,Match
00070624,34.648210697194,-118.183237057348,06037,Match
A2300176,37.801957579527,-121.988307073412,06013,Match
A2300177,33.730117462429,-118.008164399426,06059,Match
A0300444,37.98273013099,-122.562824053687,06041,Match
A2300173,34.27860254069,-118.761294869327,06111,Match
00091586,34.200999845138,-118.474995037369,06037,Match
BB220014,33.414136161787,-111.66003640601,04013,Match
A0500589,39.816082445795,-121.592237389462,06007,Match
01900612,37.416944052306,-121.862727236959,06085,Match
BB220016,33.314698882587,-111.841588360915,04013,Match
A2300179,37.974353456771,-122.024846684063,06013,Match
A1700442,34.196810886565,-118.84232397146,06111,Match
A0307076,37.958023570422,-121.97295316009,06013,Match
A9500718,37.406374210121,-121.847908908115,06085,Match
A9500717,38.651863755708,-121.164125483495,06067,Match
A9101470,34.438869901673,-119.885290483434,06083,Match
A1700444,34.10056136009,-118.021673074176,06037,Match
00068794,34.159885621908,-118.255661046791,06037,Match
00069641,34.023661418718,-118.497965681763,06037,Match
A9500734,34.058127105659,-118.376244918357,06037,Match
A0307091,32.649094189593,-117.053772452953,06073,Match
A1170169,33.291824570055,-86.87022179693,01117,Match
A9500732,37.716200810122,-121.871847770201,06001,Match
A1700414,33.865756463604,-118.301941220581,06037,Match
00047832,34.760537811995,-92.333223161705,05119,Match
00070613,34.634225442865,-120.459556847448,06083,Match
A9500735,37.378011074232,-121.8510123655,06085,Match
A9704792,33.73544266031,-117.813411036632,06059,Match
BB220032,33.478903665944,-112.354107379717,04013,Match
00075065,38.003818695543,-122.290895419881,06013,Match
A0500598,32.735078794667,-117.218715904152,06073,Match
00078576,34.062605468487,-118.311641502866,06037,Match
00090265,34.038020614936,-118.466911159142,06037,Match
BB220024,33.341460182653,-111.78967371556,04013,Match
A0500119,37.988807270904,-122.331326418428,06013,Match
A9100595,37.568834108162,-122.361253621672,06081,Match
BB220025,33.325425906175,-111.789806636167,04013,Match
A0500118,34.72259028029,-92.333210685403,05119,Match
BB220022,33.312688191388,-111.961867767131,04013,Match
BB220028,33.595971520758,-112.298795212039,04013,Match
A9101446,33.984878934471,-117.958859504155,06037,Match
A2300167,32.995388714836,-117.056047834933,06073,Match
BB220027,33.392068191053,-112.164934064414,04013,Match
BB945783,34.16426654285,-118.345906445827,06037,Match
00071945,33.858519109804,-118.385785156353,06037,Match
A9500742,37.797923565187,-122.221129583345,06001,Match
00070602,33.774277681263,-118.182317619736,06037,Match
A2300154,36.698797763567,-119.256611426469,06019,Match
A2300153,,,,No_Match
00093787,34.231115896094,-118.476299239454,06037,Match
00081738,33.78324184547,-118.351838084408,06037,Match
A2100495,34.204911145489,-118.135622656487,06037,Match
K9300116,34.047872815547,-118.31564994782,06037,Match
A2300151,37.456562521845,-122.167882164047,06081,Match
00075054,38.014609412826,-122.135206936475,06013,Match
BB220040,34.057442232782,-118.359013575849,06037,Match
BB020488,32.939970241017,-117.216660297236,06073,Match
A2100497,33.772380749925,-117.950624957691,06059,Match
00077233,32.750935531272,-117.173151968789,06073,Match
BB220041,34.059306626498,-118.388811439801,06037,Match
A9100122,34.756122038768,-86.682395892902,01089,Match
A2100492,39.120470145657,-121.575218404603,06115,Match
A9101456,34.512340198911,-117.290330296219,06071,Match
A2300159,36.594065132877,-121.895581737344,06053,Match
A9100128,30.703216305724,-88.246979116399,01097,Match
A2100490,34.837678184534,-114.602834848749,06071,Match
A0307098,34.263031226685,-118.606917640017,06037,Match
00031039,32.719095816072,-114.650407444352,04027,Match
00033218,34.886700977586,-110.193463424123,04017,Match
BB945779,34.184828768073,-118.352694052698,06037,Match
00087037,37.62198832451,-122.447950724669,06081,Match
BB160325,35.486239684773,-120.669515690652,06079,Match
E9406985,32.820876600142,-116.931657532575,06073,Match
A1700421,33.616262054609,-117.711170160784,06059,Match
A1170147,,,,No_Match
00002507,33.589301163281,-85.872206925444,01015,Match
A1500342,,,,No_Match
00071526,34.082440904155,-117.967689694578,06037,Match
00070679,34.164038096472,-118.326376659224,06037,Match
A9101419,34.101567848839,-118.34901748511,06037,Match
00083509,37.791016367843,-122.445514167609,06075,Match
00079004,33.980677104793,-118.034929806397,06037,Match
K9300584,33.550561521709,-117.704355394982,06059,Match
A9101421,35.242125869292,-120.676584239646,06079,Match
A2390021,33.606593072082,-111.731977986725,04013,Match
A2300149,,,,No_Match
A2370412,33.863701122289,-118.389070490423,06037,Match
A9100576,37.510306755497,-122.296507272106,06081,Match
BB160331,37.795579893969,-122.404934754708,06075,Match
A1300284,34.241105871253,-117.228256736598,06071,Match
02872208,38.34623132825,-121.955645749802,06095,Match
A2370416,37.88317800903,-122.183760248791,06013,Match
A2390028,34.228144047289,-93.504721068721,05109,Match
02114355,34.121767188727,-117.698518246682,06037,Match
A0101275,34.089766158749,-117.865564464421,06037,Match
A1700406,37.273238771179,-121.869543858544,06085,Match
02013652,,,,No_Match
A2390009,64.761338853283,-147.349038535649,02090,Match
00071515,34.216152709069,-119.036058327593,06111,Match
00070668,34.162485282302,-118.51897886191,06037,Match
A1700407,34.064897771242,-117.124053576842,06071,Match
K9500631,35.384163948676,-94.414613962936,05131,Match
A2100077,32.330534336176,-86.195844507586,01101,Match
00031061,32.694919409462,-114.627953634297,04027,Match
00077299,32.579993228951,-117.094790795032,06073,Match
A9101432,34.055425873255,-118.376102402731,06037,Match
A2100076,34.809266543286,-86.749208167006,01089,Match
A9100587,33.518760926496,-117.170113092271,06065,Match
A9100588,37.697774320886,-121.012570293276,06099,Match
K9300570,33.753287673337,-117.928805357076,06059,Match
A2300137,38.804484307143,-121.272426506699,06061,Match
A2100071,30.658545074186,-88.181068769597,01097,Match
A2390016,33.567438590704,-112.154374480492,04013,Match
02000359,32.521112264791,-86.366713644252,01051,Match
A2390012,33.357600789375,-111.789639375138,04013,Match
A1100281,,,,No_Match
A2390013,33.357600789375,-111.789639375138,04013,Match
BB160344,37.734826425028,-122.473596779904,06075,Match
00069685,33.950716630387,-118.214091840693,06037,Match
00089271,37.286946163298,-121.956290656719,06085,Match
00087092,34.059330855838,-118.39059830158,06037,Match
00071504,34.051296978768,-118.27125919677,06037,Match
00095911,39.754490012501,-121.617261420895,06007,Match
AA000278,32.93967881186,-86.736112332408,01021,Match
A1170129,32.359540158923,-86.282621886028,01101,Match
00047876,35.821232111232,-90.694391001986,05031,Match
00070657,34.153856918884,-118.474114029242,06037,Match
A1500322,33.664909318995,-117.652737259987,06059,Match
A9100548,33.738214664164,-117.938798612637,06059,Match
00031094,31.348626311972,-109.543907331549,04003,Match
A0300019,31.694843798397,-86.268177066031,01041,Match
A1300269,37.527499748569,-121.962618207387,06001,Match
A2300129,37.067672602028,-121.99712073206,06087,Match
A1300266,34.190381201307,-118.656283392373,06037,Match
A2300127,32.801809684689,-117.078222029826,06073,Match
A1300264,,,,No_Match
A2100065,30.667702565889,-88.190768984453,01097,Match
A0500556,37.689152717951,-122.054841152288,06001,Match
A1300262,32.991652243667,-117.212010999487,06073,Match
A2300126,34.018083698135,-117.843106992461,06037,Match
A2100060,33.510295339518,-86.882270128406,01073,Match
01900623,37.304757766393,-121.958550439302,06085,Match
A9100558,37.839856439549,-122.231898825255,06001,Match
A0101291,38.41081928541,-121.426836342834,06067,Match
00001682,,,,No_Match
A0101292,36.943212444962,-121.738808040181,06087,Match
A1100294,38.525101299199,-121.393830199141,06067,Match
A2390001,30.642246523039,-88.224705185013,01097,Match
A2390004,33.515414769627,-86.813676229652,01073,Match
00069652,34.15161684763,-118.424196298524,06037,Match
A1500310,34.088260423917,-118.434761600369,06037,Match
00095922,38.944638693475,-121.060981095258,06061,Match
00047887,34.502425103373,-93.06195801529,05051,Match
A9500703,37.536340072647,-122.323304814942,06081,Match
00082629,33.818167643967,-117.92923980225,06059,Match
A9101409,37.374379203888,-122.047638690017,06085,Match
99000104,,,,No_Match
00075098,38.029043407156,-122.262756088774,06013,Match
00001208,34.174311267975,-86.838395365677,01043,Match
00077277,32.814015871614,-116.92866255564,06073,Match
A2100058,33.512551748023,-86.704686824118,01073,Match
A9302813,37.866297716074,-122.297272104492,06001,Match
A2300118,37.699546575291,-121.907989480067,06001,Match
A1300255,32.916674567441,-117.112788931386,06073,Match
A1300254,33.960966109251,-117.398475260286,06065,Match
A2300116,34.057380210997,-118.383728890952,06037,Match
A9302805,33.658929899081,-117.940752060012,06059,Match
A2300114,33.658958378929,-117.838791014955,06059,Match
A0300025,32.587162947211,-85.479243863814,01081,Match
A2300112,33.852688447445,-117.986089193889,06059,Match
A2300113,36.702107728445,-119.574268901252,06019,Match
01897721,35.593215008458,-119.351429206155,06029,Match
00001693,,,,No_Match
BB944400,34.138381321124,-118.151900268869,06037,Match
00071978,34.006983144175,-118.300108189969,06037,Match
00069663,34.168042718311,-118.05222352164,06037,Match
BB170062,37.903575382995,-122.067055287165,06013,Match
00095897,38.565859502362,-122.440683157516,06055,Match
00070114,34.222536840703,-118.438591028502,06037,Match
00075804,40.576671408267,-122.403404928669,06089,Match
BB170061,,,,No_Match
K9501093,37.339372748964,-121.989150523525,06085,Match
AA000652,33.737076871897,-118.037982960459,06059,Match
00071446,34.157671438729,-118.430583225909,06037,Match
00073625,37.617204123752,-122.415622890516,06081,Match
K9501091,37.980632880485,-122.022138113222,06013,Match
00072778,37.75155188397,-122.42388107316,06075,Match
K9300549,,,,No_Match
00083429,37.808092066538,-122.204837531021,06001,Match
AA890065,37.748855443757,-122.422460395912,06075,Match
AA890066,35.629707184267,-117.680853273596,06029,Match
A0500178,38.298789443771,-122.290040507189,06055,Match
A2100443,34.042830418958,-117.848750274423,06037,Match
A1300365,38.736353754721,-121.199069847608,06061,Match
A1300363,32.745305752788,-117.246313036155,06073,Match
BB080133,34.190386418005,-118.130539053778,06037,Match
AA890074,38.742355288584,-122.623376747732,06033,Match
A9101503,34.055323447581,-118.388927944361,06037,Match
A9100656,36.63727545177,-121.800702891444,06053,Match
BB080134,34.106227326644,-118.03814101062,06037,Match
A1700035,33.6691807421,-85.829867192641,01015,Match
A1770384,33.161388958349,-117.219478441764,06073,Match
A0100027,33.49961643194,-86.788266436101,01073,Match
A0100026,,,,No_Match
01613209,37.133463557576,-121.66133065349,06085,Match
A0970060,33.610839195176,-92.064387959135,05011,Match
A9500327,34.048825799423,-118.376064780855,06037,Match
A0100495,32.257194924071,-110.892609338188,04019,Match
00070103,34.22169710235,-118.436709455439,06037,Match
00096755,,,,Tie
A1770374,33.555847800986,-117.211455662827,06065,Match
00071435,34.134208219106,-117.902349073185,06037,Match
00072767,37.747734686926,-122.495437119179,06075,Match
00083418,34.069811224802,-118.32727272573,06037,Match
A9100659,37.772474308492,-122.279385854179,06001,Match
A2100435,,,,No_Match
A1300358,38.541203771078,-121.721992676974,06113,Match
A2100430,37.339081257631,-121.792134114044,06085,Match
A9100661,34.041699197749,-118.129096762766,06037,Match
A9100663,33.750394338726,-117.809992809146,06059,Match
AA890063,33.733180976761,-116.747317805861,06065,Match
A9100666,35.500293996635,-120.694793393593,06079,Match
A9100667,34.638963906967,-120.469326345634,06083,Match
A1770371,33.913087013015,-118.159469928095,06037,Match
A0770503,33.785280669363,-118.030660482632,06059,Match
01609189,37.371078865673,-121.826998832632,06085,Match
A0770500,33.728029603901,-118.043895147547,06059,Match
A1700048,64.153365712165,-145.891512199145,02240,Match
A1700019,33.668202956357,-85.814262103467,01015,Match
00069583,34.437316096904,-119.641717026572,06083,Match
00047796,34.669234219476,-92.348571149638,05119,Match
A2100426,37.416528488818,-122.129199597972,06085,Match
00070577,34.160887467435,-118.520728169526,06037,Match
00071424,34.206973819984,-118.636897410333,06037,Match
A9500339,32.628440032367,-117.033629459252,06073,Match
00072756,37.739198890817,-122.498991934814,06075,Match
K9300527,33.951670114315,-117.226411092432,06065,Match
00033193,33.53668905233,-112.151372579567,04013,Match
K9300523,34.057376052413,-117.166898330262,06071,Match
A1300347,33.672530247342,-117.796979950642,06059,Match
02013608,37.049271879269,-121.764821123616,06087,Match
00079387,33.836353451151,-118.019770346485,06059,Match
00094587,38.569940321271,-122.444038402552,06055,Match
A2100421,34.057785088177,-118.287402109774,06037,Match
A0307128,34.633746797215,-118.14774699358,06037,Match
K9300521,34.03375107592,-117.156239103202,06071,Match
A9100633,36.836425582503,-119.745223178577,06019,Match
A0900170,36.287829110217,-94.18600896589,05007,Match
A0900171,,,,No_Match
BB080112,33.809655731636,-118.33687809582,06037,Match
A9900325,33.914883067456,-117.470781730014,06065,Match
A1700016,32.354071473899,-86.308523224789,01101,Match
01925841,30.690119760263,-88.073313026131,01097,Match
A0901027,34.063752959668,-118.289002475528,06037,Match
00083881,37.867825912332,-122.296460387573,06001,Match
00048654,34.769259548061,-92.359289517462,05119,Match
00030909,32.326286290238,-110.961231101201,04019,Match
00074924,37.881888470357,-122.283847864223,06001,Match
A1770399,32.649116670711,-117.005395827046,06073,Match
00072745,37.730635933325,-122.447036961363,06075,Match
BB000016,34.143637869506,-118.031567806008,06037,Match
A2100412,34.171558375312,-118.536069004426,06037,Match
A2100413,33.94479234865,-117.279021183841,06065,Match
BB160290,33.64851067541,-117.734300933902,06059,Match
AA890038,33.892633219492,-118.136097622385,06037,Match
A9500344,,,,No_Match
AA890036,33.596887173906,-92.852341780807,05103,Match
BB000013,33.923230703053,-118.353596258102,06037,Match
K9501066,33.576263828055,-117.657638799435,06059,Match
BB080105,33.972075677516,-118.357575855582,06037,Match
A9900319,33.618360230438,-117.264705192562,06065,Match
A0307136,38.411859898456,-121.376690745867,06067,Match
A1700022,32.312514486195,-86.18739929249,01101,Match
A1770395,37.380565238405,-121.999557672652,06085,Match
A0100037,31.232738844824,-85.392164102429,01069,Match
00081691,34.00913964884,-118.107201463041,06037,Match
00070158,34.426558739891,-119.707946936464,06083,Match
00095853,38.671198460069,-121.220979252084,06067,Match
A9500753,38.759040947673,-121.29432591124,06061,Match
00069164,33.930846864945,-118.300930122343,06037,Match
A9900383,38.299677514024,-122.307037909625,06055,Match
AA000211,33.60765066307,-111.922393437347,04013,Match
A1150012,36.293474947009,-119.325950239422,06107,Match
A2100006,33.598489706104,-86.691706718472,01073,Match
K9300506,33.813502631505,-116.528175166478,06065,Match
A1300326,,,,No_Match
A2100484,39.320678296406,-121.095038653043,06057,Match
A2100480,37.05925426229,-122.002516225024,06087,Match
BB160293,33.735934959396,-117.937281202493,06059,Match
BB160292,33.632003173518,-117.66328876007,06059,Match
A0307149,33.695157479458,-117.95405088961,06059,Match
A1900521,37.89828490785,-122.058756698299,06013,Match
00030931,32.200110701845,-110.841033022154,04019,Match
00083462,32.877426898626,-117.214100171496,06073,Match
A0100466,32.351839278481,-110.992781503969,04019,Match
A9500767,36.979862331528,-122.005358043045,06087,Match
00075837,,,,Tie
00096711,36.253456096775,-119.128891372823,06107,Match
00070147,33.951144637547,-118.051870953932,06037,Match
A2300090,33.884563126936,-117.755549238869,06059,Match
A9500764,38.441953285581,-121.371649381132,06067,Match
A0101305,37.965961636284,-121.296397693479,06077,Match
00074505,38.034632891509,-121.89109286886,06013,Match
A0101307,37.331755548126,-120.53607843827,06047,Match
A2300099,36.478288877273,-121.724731933001,06053,Match
A9100615,32.631733709255,-116.983429301004,06073,Match
A2100478,37.697038334576,-122.098149342051,06001,Match
A2300095,33.069759141644,-117.010141215894,06073,Match
A1300314,33.833062316036,-117.923210877878,06059,Match
A0300528,38.113662843774,-122.243128462584,06095,Match
00003329,,,,No_Match
A2300094,37.749905522637,-122.394533486896,06075,Match
A2100470,33.885870803895,-118.23274043138,06037,Match
BB000042,33.997750454322,-118.39621015218,06037,Match
02113555,34.184592845681,-118.45319026602,06037,Match
A9100621,34.053040540465,-118.553381227937,06037,Match
BB080166,34.279289021141,-118.493462368129,06037,Match
A0307158,37.81683229307,-122.250635501761,06001,Match
BB080167,34.25728434131,-118.457335579152,06037,Match
00081272,33.624565762277,-117.695550597147,06059,Match
01925896,32.080313321293,-88.223660029382,01023,Match
A9900362,33.144408470191,-117.063790752045,06073,Match
A0101333,32.86858290816,-117.206901082624,06073,Match
A2300081,37.649602449081,-121.880507465318,06001,Match
00070136,34.950884008196,-120.431042138401,06083,Match
00048202,35.116134194561,-92.785513068067,05029,Match
A0101336,33.5818693609,-117.243124194616,06065,Match
A0101337,37.660209425333,-121.875229417747,06001,Match
A0500150,37.000789132616,-121.522572179003,06085,Match
00074979,37.884846796078,-122.272140137555,06001,Match
00071468,34.018290687429,-118.131013133117,06037,Match
A0500155,37.497188437006,-122.259227441602,06081,Match
A0300533,34.211119321461,-118.229137851925,06037,Match
A2300089,,,,No_Match
A1300306,33.773561430525,-118.145656907078,06037,Match
02006033,36.789180246676,-119.772293796224,06019,Match
AA890087,38.648087241184,-121.334908847268,06067,Match
A2300087,40.451507626577,-122.292699557504,06089,Match
A2100469,37.310573072474,-122.010467559043,06085,Match
BB000044,34.121423127007,-117.868557830974,06037,Match
A2100464,34.001555273246,-118.259027701777,06037,Match
00093696,33.754480452195,-117.872597811822,06059,Match
A2300083,33.94963553571,-117.375063892039,06065,Match
01900102,32.934623069341,-117.226591373983,06073,Match
A0307168,33.708762554391,-117.948961184447,06059,Match
01900587,37.359930523522,-122.097781044276,06085,Match
A1900542,36.309090465139,-119.780668753183,06031,Match
A0300530,40.312287555433,-121.223688537203,06063,Match
A2192519,37.439536308578,-122.157659477181,06085,Match
02000723,34.838675904493,-87.650204687773,01077,Match
A0770512,37.550819255347,-122.039861687761,06001,Match
A0100489,33.582597852478,-112.001417848268,04013,Match
01925885,33.602911645932,-86.689640942763,01073,Match
00082593,33.786547059286,-117.848819839458,06059,Match
A0307162,32.652369421076,-116.961841324938,06073,Match
A1700455,34.43473782016,-119.800998694142,06083,Match
Y2009613,36.563022493338,-121.922774407604,06053,Match
A0100474,33.750393331699,-111.960614018292,04013,Match
A9500305,33.946454886482,-117.173376169967,06065,Match
00091043,32.723685957353,-117.081786889252,06073,Match
00048698,34.755194316893,-92.317990770746,05119,Match
00096733,37.511510602376,-122.282402536504,06081,Match
00070125,34.882642492659,-120.418570245538,06083,Match
00075815,38.737825916488,-121.285655835369,06061,Match
A2100459,37.682766722289,-121.793392803186,06001,Match
00074968,37.766154805036,-122.255307917439,06001,Match
